Order ID,Customer ID,Rush Shipment,Cookies Shipped,Revenue,Cost,Order Date
741932,785432,Yes,788," $3,940.00 "," $1,970.00 ",9/30/2021
743717,325698,Yes,80, $400.00 , $200.00 ,5/13/2021
744485,985245,Yes,762," $3,810.00 "," $1,905.00 ",10/25/2021
747149,785432,Yes,387," $1,935.00 ", $967.50 ,11/26/2021
747754,152689,No,441," $2,205.00 "," $1,102.50 ",1/31/2021
747821,985245,Yes,893," $4,465.00 "," $2,232.50 ",3/14/2021
751001,785432,Yes,903," $4,515.00 "," $2,257.50 ",6/26/2021
751061,325698,Yes,663," $3,315.00 "," $1,657.50 ",7/27/2021
751834,325698,No,862," $4,310.00 "," $2,155.00 ",11/08/2021
753314,325698,No,915," $4,575.00 "," $2,287.50 ",08/07/2021
754289,325698,Yes,206," $1,030.00 ", $515.00 ,7/13/2021
756462,452584,Yes,778," $3,890.00 "," $1,945.00 ",10/05/2021
758277,152689,No,467," $2,335.00 "," $1,167.50 ",01/10/2021
758909,152689,No,706," $3,530.00 "," $1,765.00 ",09/07/2021
761784,785432,No,766," $3,830.00 "," $1,915.00 ",4/30/2021
764316,785432,No,307," $1,535.00 ", $767.50 ,5/26/2021
764493,325698,Yes,762," $3,810.00 "," $1,905.00 ",5/31/2021
765317,152689,Yes,646," $3,230.00 "," $1,615.00 ",03/04/2021
768451,985245,No,551," $2,755.00 "," $1,377.50 ",05/01/2021
769115,985245,No,67, $335.00 , $167.50 ,4/28/2021
776178,152689,Yes,413," $2,065.00 "," $1,032.50 ",03/09/2021
776457,325698,No,496," $2,480.00 "," $1,240.00 ",3/27/2021
777049,152689,No,791," $3,955.00 "," $1,977.50 ",10/30/2021
777308,325698,No,945," $4,725.00 "," $2,362.50 ",01/09/2021
780185,152689,Yes,515," $2,575.00 "," $1,287.50 ",01/06/2021
780523,452584,No,636," $3,180.00 "," $1,590.00 ",6/23/2021
781433,452584,No,996," $4,980.00 "," $2,490.00 ",5/25/2021
782236,325698,No,623," $3,115.00 "," $1,557.50 ",9/23/2021
783025,325698,No,992," $4,960.00 "," $2,480.00 ",09/09/2021
786485,985245,No,901," $4,505.00 "," $2,252.50 ",08/07/2021
786770,985245,No,343," $1,715.00 ", $857.50 ,12/28/2021
788470,785432,No,452," $2,260.00 "," $1,130.00 ",8/13/2021
790181,785432,Yes,788," $3,940.00 "," $1,970.00 ",02/06/2021
790375,325698,Yes,682," $3,410.00 "," $1,705.00 ",2/25/2021
792279,785432,Yes,719," $3,595.00 "," $1,797.50 ",5/20/2021
792755,785432,Yes,450," $2,250.00 "," $1,125.00 ",04/08/2021
793529,785432,No,849," $4,245.00 "," $2,122.50 ",1/30/2021
796313,152689,No,324," $1,620.00 ", $810.00 ,11/13/2021
798702,785432,No,122, $610.00 , $305.00 ,1/26/2021
799856,325698,Yes,592," $2,960.00 "," $1,480.00 ",09/10/2021
801595,785432,Yes,408," $2,040.00 "," $1,020.00 ",2/14/2021
801974,985245,Yes,491," $2,455.00 "," $1,227.50 ",03/06/2021
804517,152689,Yes,939," $4,695.00 "," $2,347.50 ",04/08/2021
804552,785432,No,916," $4,580.00 "," $2,290.00 ",09/12/2021
805458,785432,No,746," $3,730.00 "," $1,865.00 ",6/21/2021
807608,985245,No,771," $3,855.00 "," $1,927.50 ",1/26/2021
810063,152689,Yes,366," $1,830.00 ", $915.00 ,5/20/2021
812306,785432,No,81, $405.00 , $202.50 ,12/17/2021
814464,785432,Yes,710," $3,550.00 "," $1,775.00 ",11/30/2021
814843,785432,No,120, $600.00 , $300.00 ,5/23/2021
815052,985245,No,492," $2,460.00 "," $1,230.00 ",3/26/2021
815823,325698,Yes,630," $3,150.00 "," $1,575.00 ",2/24/2021
816400,985245,Yes,243," $1,215.00 ", $607.50 ,3/19/2021
816736,785432,No,653," $3,265.00 "," $1,632.50 ",11/03/2021
816919,152689,No,509," $2,545.00 "," $1,272.50 ",7/24/2021
817018,325698,No,474," $2,370.00 "," $1,185.00 ",4/16/2021
818201,985245,No,195, $975.00 , $487.50 ,9/22/2021
818388,325698,No,781," $3,905.00 "," $1,952.50 ",06/08/2021
821172,985245,Yes,840," $4,200.00 "," $2,100.00 ",12/09/2021
821916,985245,Yes,849," $4,245.00 "," $2,122.50 ",8/13/2021
822035,325698,Yes,968," $4,840.00 "," $2,420.00 ",11/13/2021
822153,985245,Yes,277," $1,385.00 ", $692.50 ,9/26/2021
822661,325698,Yes,887," $4,435.00 "," $2,217.50 ",2/22/2021
825839,152689,Yes,644," $3,220.00 "," $1,610.00 ",04/12/2021
825940,785432,Yes,821," $4,105.00 "," $2,052.50 ",11/19/2021
826820,985245,Yes,786," $3,930.00 "," $1,965.00 ",12/01/2021
827284,152689,No,834," $4,170.00 "," $2,085.00 ",1/29/2021
827821,452584,Yes,670," $3,350.00 "," $1,675.00 ",4/13/2021
828072,152689,Yes,294," $1,470.00 ", $735.00 ,12/17/2021
830880,152689,No,792," $3,960.00 "," $1,980.00 ",11/16/2021
832283,785432,Yes,65, $325.00 , $162.50 ,2/14/2021
833974,985245,Yes,906," $4,530.00 "," $2,265.00 ",5/30/2021
834549,325698,Yes,673," $3,365.00 "," $1,682.50 ",8/18/2021
835168,985245,No,937," $4,685.00 "," $2,342.50 ",9/20/2021
835302,985245,Yes,698," $3,490.00 "," $1,745.00 ",10/22/2021
836039,325698,No,314," $1,570.00 ", $785.00 ,8/30/2021
836704,152689,No,458," $2,290.00 "," $1,145.00 ",08/07/2021
836725,985245,Yes,596," $2,980.00 "," $1,490.00 ",6/18/2021
837296,452584,Yes,160, $800.00 , $400.00 ,11/11/2021
837897,985245,Yes,923," $4,615.00 "," $2,307.50 ",3/19/2021
839405,152689,Yes,273," $1,365.00 ", $682.50 ,9/22/2021
839911,325698,Yes,575," $2,875.00 "," $1,437.50 ",10/24/2021
842161,785432,No,204," $1,020.00 ", $510.00 ,8/28/2021
843097,325698,No,693," $3,465.00 "," $1,732.50 ",08/07/2021
843273,325698,No,261," $1,305.00 ", $652.50 ,08/08/2021
843899,325698,No,763," $3,815.00 "," $1,907.50 ",3/26/2021
844626,985245,Yes,410," $2,050.00 "," $1,025.00 ",12/06/2021
845088,785432,Yes,366," $1,830.00 ", $915.00 ,08/12/2021
845335,325698,Yes,132, $660.00 , $330.00 ,1/15/2021
845355,985245,Yes,649," $3,245.00 "," $1,622.50 ",9/20/2021
846136,985245,Yes,89, $445.00 , $222.50 ,8/23/2021
847828,152689,Yes,746," $3,730.00 "," $1,865.00 ",2/21/2021
848805,325698,Yes,296," $1,480.00 ", $740.00 ,4/18/2021
851000,785432,Yes,841," $4,205.00 "," $2,102.50 ",06/04/2021
851281,985245,No,656," $3,280.00 "," $1,640.00 ",10/15/2021
851717,152689,No,130, $650.00 , $325.00 ,11/28/2021
856395,785432,Yes,731," $3,655.00 "," $1,827.50 ",08/11/2021
856782,325698,No,671," $3,355.00 "," $1,677.50 ",5/18/2021
856895,152689,Yes,567," $2,835.00 "," $1,417.50 ",11/16/2021
857256,785432,Yes,588," $2,940.00 "," $1,470.00 ",11/06/2021
858383,325698,Yes,764," $3,820.00 "," $1,910.00 ",8/27/2021
862692,325698,Yes,989," $4,945.00 "," $2,472.50 ",12/21/2021
862799,152689,No,264," $1,320.00 ", $660.00 ,08/03/2021
863340,152689,Yes,369," $1,845.00 ", $922.50 ,01/07/2021
867242,985245,Yes,135, $675.00 , $337.50 ,11/09/2021
867588,152689,No,188, $940.00 , $470.00 ,10/22/2021
867743,985245,Yes,430," $2,150.00 "," $1,075.00 ",08/01/2021
868929,325698,No,497," $2,485.00 "," $1,242.50 ",05/04/2021
869854,452584,No,377," $1,885.00 ", $942.50 ,1/25/2021
870053,325698,Yes,395," $1,975.00 ", $987.50 ,06/03/2021
871564,452584,Yes,551," $2,755.00 "," $1,377.50 ",12/27/2021
872152,785432,No,283," $1,415.00 ", $707.50 ,03/08/2021
872190,985245,No,213," $1,065.00 ", $532.50 ,12/25/2021
872410,325698,No,229," $1,145.00 ", $572.50 ,12/03/2021
872464,325698,No,914," $4,570.00 "," $2,285.00 ",05/06/2021
873217,785432,No,481," $2,405.00 "," $1,202.50 ",01/03/2021
874028,452584,Yes,907," $4,535.00 "," $2,267.50 ",04/07/2021
874124,152689,Yes,581," $2,905.00 "," $1,452.50 ",8/26/2021
874321,152689,No,399," $1,995.00 ", $997.50 ,5/18/2021
874597,985245,No,98, $490.00 , $245.00 ,8/21/2021
874872,985245,No,68, $340.00 , $170.00 ,2/21/2021
875766,985245,Yes,527," $2,635.00 "," $1,317.50 ",11/12/2021
876537,325698,No,248," $1,240.00 ", $620.00 ,05/03/2021
876653,985245,No,736," $3,680.00 "," $1,840.00 ",9/20/2021
876754,325698,No,770," $3,850.00 "," $1,925.00 ",11/28/2021
877322,985245,Yes,956," $4,780.00 "," $2,390.00 ",03/01/2021
878314,985245,No,618," $3,090.00 "," $1,545.00 ",07/09/2021
879782,325698,Yes,470," $2,350.00 "," $1,175.00 ",11/08/2021
880040,325698,No,751," $3,755.00 "," $1,877.50 ",09/09/2021
880898,452584,Yes,652," $3,260.00 "," $1,630.00 ",10/25/2021
881038,325698,No,144, $720.00 , $360.00 ,4/28/2021
882058,985245,No,799," $3,995.00 "," $1,997.50 ",6/18/2021
882968,985245,Yes,739," $3,695.00 "," $1,847.50 ",03/03/2021
885038,325698,No,474," $2,370.00 "," $1,185.00 ",8/27/2021
885378,452584,No,525," $2,625.00 "," $1,312.50 ",9/13/2021
885727,985245,Yes,552," $2,760.00 "," $1,380.00 ",7/20/2021
886782,985245,No,315," $1,575.00 ", $787.50 ,10/19/2021
887512,985245,No,643," $3,215.00 "," $1,607.50 ",5/17/2021
888040,985245,Yes,447," $2,235.00 "," $1,117.50 ",05/11/2021
888093,325698,No,379," $1,895.00 ", $947.50 ,8/25/2021
889422,152689,No,721," $3,605.00 "," $1,802.50 ",12/08/2021
889545,985245,Yes,587," $2,935.00 "," $1,467.50 ",5/23/2021
889816,325698,Yes,660," $3,300.00 "," $1,650.00 ",02/03/2021
889899,785432,No,948," $4,740.00 "," $2,370.00 ",04/03/2021
890392,985245,No,844," $4,220.00 "," $2,110.00 ",11/09/2021
891302,452584,Yes,604," $3,020.00 "," $1,510.00 ",02/08/2021
891714,325698,No,159, $795.00 , $397.50 ,4/24/2021
892458,325698,Yes,590," $2,950.00 "," $1,475.00 ",12/19/2021
893516,985245,No,731," $3,655.00 "," $1,827.50 ",9/25/2021
893677,785432,No,112, $560.00 , $280.00 ,8/14/2021
893977,152689,Yes,887," $4,435.00 "," $2,217.50 ",06/11/2021
896598,785432,No,758," $3,790.00 "," $1,895.00 ",04/09/2021
896633,152689,Yes,831," $4,155.00 "," $2,077.50 ",9/27/2021
897742,325698,No,543," $2,715.00 "," $1,357.50 ",7/15/2021
898651,325698,Yes,989," $4,945.00 "," $2,472.50 ",8/19/2021
899773,325698,No,196, $980.00 , $490.00 ,3/24/2021
901516,785432,No,290," $1,450.00 ", $725.00 ,9/16/2021
901659,152689,No,692," $3,460.00 "," $1,730.00 ",6/14/2021
905497,785432,Yes,850," $4,250.00 "," $2,125.00 ",11/21/2021
906630,985245,Yes,342," $1,710.00 ", $855.00 ,08/12/2021
912732,152689,Yes,179, $895.00 , $447.50 ,02/07/2021
913358,325698,No,447," $2,235.00 "," $1,117.50 ",02/01/2021
914010,325698,No,786," $3,930.00 "," $1,965.00 ",11/13/2021
915906,152689,Yes,962," $4,810.00 "," $2,405.00 ",06/07/2021
916814,325698,Yes,992," $4,960.00 "," $2,480.00 ",10/13/2021
921937,785432,No,719," $3,595.00 "," $1,797.50 ",05/09/2021
922797,325698,No,557," $2,785.00 "," $1,392.50 ",5/15/2021
923290,785432,No,309," $1,545.00 ", $772.50 ,4/13/2021
924367,325698,No,249," $1,245.00 ", $622.50 ,1/14/2021
924733,985245,No,954," $4,770.00 "," $2,385.00 ",7/18/2021
925121,785432,No,976," $4,880.00 "," $2,440.00 ",01/05/2021
925281,325698,No,695," $3,475.00 "," $1,737.50 ",11/12/2021
925637,985245,Yes,497," $2,485.00 "," $1,242.50 ",01/02/2021
926223,985245,Yes,321," $1,605.00 ", $802.50 ,01/08/2021
927084,152689,No,806," $4,030.00 "," $2,015.00 ",11/03/2021
928655,152689,No,353," $1,765.00 ", $882.50 ,03/06/2021
928973,152689,No,53, $265.00 , $132.50 ,10/02/2021
930383,325698,No,58, $290.00 , $145.00 ,10/11/2021
931736,325698,No,941," $4,705.00 "," $2,352.50 ",6/13/2021
933510,152689,Yes,235," $1,175.00 ", $587.50 ,6/21/2021
935784,152689,Yes,299," $1,495.00 ", $747.50 ,6/14/2021
935917,325698,No,223," $1,115.00 ", $557.50 ,1/13/2021
936706,152689,No,552," $2,760.00 "," $1,380.00 ",07/06/2021
937139,985245,Yes,154, $770.00 , $385.00 ,09/09/2021
937695,325698,Yes,422," $2,110.00 "," $1,055.00 ",3/17/2021
938098,985245,No,662," $3,310.00 "," $1,655.00 ",12/12/2021
939145,985245,No,354," $1,770.00 ", $885.00 ,04/06/2021
939494,985245,No,536," $2,680.00 "," $1,340.00 ",2/24/2021
940273,325698,Yes,599," $2,995.00 "," $1,497.50 ",05/06/2021
940496,785432,Yes,968," $4,840.00 "," $2,420.00 ",09/11/2021
940577,785432,No,773," $3,865.00 "," $1,932.50 ",08/03/2021
942552,985245,No,625," $3,125.00 "," $1,562.50 ",09/02/2021
942602,325698,Yes,951," $4,755.00 "," $2,377.50 ",12/05/2021
943837,325698,No,604," $3,020.00 "," $1,510.00 ",10/09/2021
945661,325698,No,125, $625.00 , $312.50 ,9/23/2021
946152,985245,Yes,165, $825.00 , $412.50 ,11/16/2021
948568,785432,Yes,346," $1,730.00 ", $865.00 ,1/31/2021
948601,452584,No,966," $4,830.00 "," $2,415.00 ",6/22/2021
948923,985245,No,136, $680.00 , $340.00 ,05/07/2021
949270,985245,Yes,903," $4,515.00 "," $2,257.50 ",8/22/2021
951981,985245,Yes,894," $4,470.00 "," $2,235.00 ",10/23/2021
953253,985245,No,184, $920.00 , $460.00 ,11/15/2021
953749,985245,No,477," $2,385.00 "," $1,192.50 ",12/04/2021
955895,985245,Yes,680," $3,400.00 "," $1,700.00 ",05/11/2021
958705,985245,No,562," $2,810.00 "," $1,405.00 ",12/22/2021
961361,325698,Yes,137, $685.00 , $342.50 ,9/26/2021
962536,325698,Yes,792," $3,960.00 "," $1,980.00 ",05/08/2021
962598,152689,No,850," $4,250.00 "," $2,125.00 ",12/20/2021
963657,985245,No,340," $1,700.00 ", $850.00 ,10/20/2021
965927,985245,Yes,154, $770.00 , $385.00 ,07/08/2021
966987,325698,Yes,697," $3,485.00 "," $1,742.50 ",11/01/2021
968423,152689,Yes,179, $895.00 , $447.50 ,09/03/2021
968897,785432,No,997," $4,985.00 "," $2,492.50 ",5/14/2021
971868,325698,No,385," $1,925.00 ", $962.50 ,5/13/2021
973900,985245,No,411," $2,055.00 "," $1,027.50 ",4/17/2021
974713,785432,Yes,599," $2,995.00 "," $1,497.50 ",06/07/2021
975375,785432,Yes,931," $4,655.00 "," $2,327.50 ",10/01/2021
975890,325698,Yes,822," $4,110.00 "," $2,055.00 ",09/09/2021
975910,985245,No,101, $505.00 , $252.50 ,09/08/2021
976418,152689,No,979," $4,895.00 "," $2,447.50 ",1/27/2021
976472,985245,Yes,125, $625.00 , $312.50 ,10/27/2021
977710,785432,Yes,201," $1,005.00 ", $502.50 ,6/24/2021
978055,785432,Yes,628," $3,140.00 "," $1,570.00 ",01/02/2021
984103,985245,Yes,811," $4,055.00 "," $2,027.50 ",1/18/2021
985253,152689,Yes,185, $925.00 , $462.50 ,2/17/2021
985378,785432,Yes,966," $4,830.00 "," $2,415.00 ",2/17/2021
987597,325698,No,347," $1,735.00 ", $867.50 ,8/19/2021
988711,152689,No,433," $2,165.00 "," $1,082.50 ",6/29/2021
992034,152689,No,88, $440.00 , $220.00 ,12/10/2021
992813,325698,No,323," $1,615.00 ", $807.50 ,05/05/2021
995565,152689,Yes,187, $935.00 , $467.50 ,9/15/2021
996673,325698,No,693," $3,465.00 "," $1,732.50 ",04/05/2021
998683,985245,Yes,281," $1,405.00 ", $702.50 ,9/20/2021
100049,152689,Yes,402," $2,010.00 "," $1,005.00 ",2/24/2020
100883,325698,No,904," $4,520.00 "," $2,260.00 ",02/05/2020
102733,985245,Yes,637," $3,185.00 "," $1,592.50 ",6/22/2020
105310,325698,No,178, $890.00 , $445.00 ,03/10/2020
105886,985245,No,489," $2,445.00 "," $1,222.50 ",10/12/2020
106109,452584,Yes,912," $4,560.00 "," $2,280.00 ",5/18/2020
106744,325698,No,670," $3,350.00 "," $1,675.00 ",03/10/2020
107998,325698,No,244," $1,220.00 ", $610.00 ,02/08/2020
108422,985245,No,708," $3,540.00 "," $1,770.00 ",3/17/2020
108434,152689,Yes,649," $3,245.00 "," $1,622.50 ",12/13/2020
108440,152689,Yes,55, $275.00 , $137.50 ,10/02/2020
110057,325698,No,382," $1,910.00 ", $955.00 ,1/24/2020
111160,985245,No,720," $3,600.00 "," $1,800.00 ",02/01/2020
112652,785432,No,209," $1,045.00 ", $522.50 ,4/19/2020
117646,152689,Yes,116, $580.00 , $290.00 ,10/31/2020
120946,152689,No,480," $2,400.00 "," $1,200.00 ",09/11/2020
121495,152689,Yes,849," $4,245.00 "," $2,122.50 ",4/29/2020
122057,152689,Yes,99, $495.00 , $247.50 ,01/11/2020
122076,325698,Yes,881," $4,405.00 "," $2,202.50 ",3/16/2020
122674,985245,Yes,900," $4,500.00 "," $2,250.00 ",11/17/2020
126797,985245,No,642," $3,210.00 "," $1,605.00 ",01/10/2020
127517,325698,No,264," $1,320.00 ", $660.00 ,12/09/2020
128051,152689,No,860," $4,300.00 "," $2,150.00 ",10/11/2020
128203,985245,Yes,243," $1,215.00 ", $607.50 ,06/11/2020
128273,152689,Yes,857," $4,285.00 "," $2,142.50 ",9/27/2020
129242,325698,Yes,763," $3,815.00 "," $1,907.50 ",4/29/2020
134451,985245,Yes,168, $840.00 , $420.00 ,8/20/2020
135342,785432,Yes,865," $4,325.00 "," $2,162.50 ",11/21/2020
135896,785432,Yes,787," $3,935.00 "," $1,967.50 ",09/05/2020
136952,785432,Yes,429," $2,145.00 "," $1,072.50 ",6/20/2020
137316,785432,No,366," $1,830.00 ", $915.00 ,5/21/2020
138168,325698,No,470," $2,350.00 "," $1,175.00 ",10/22/2020
138529,785432,Yes,186, $930.00 , $465.00 ,4/13/2020
138939,152689,Yes,640," $3,200.00 "," $1,600.00 ",10/19/2020
141474,785432,Yes,259," $1,295.00 ", $647.50 ,10/07/2020
141948,985245,Yes,874," $4,370.00 "," $2,185.00 ",12/19/2020
142820,152689,No,514," $2,570.00 "," $1,285.00 ",10/06/2020
144552,152689,No,292," $1,460.00 ", $730.00 ,6/21/2020
144597,985245,Yes,282," $1,410.00 ", $705.00 ,10/12/2020
144951,452584,Yes,716," $3,580.00 "," $1,790.00 ",12/09/2020
147424,152689,No,242," $1,210.00 ", $605.00 ,11/26/2020
148613,452584,No,991," $4,955.00 "," $2,477.50 ",5/29/2020
149034,152689,No,966," $4,830.00 "," $2,415.00 ",1/17/2020
149630,152689,Yes,887," $4,435.00 "," $2,217.50 ",2/14/2020
150718,325698,No,929," $4,645.00 "," $2,322.50 ",11/14/2020
151955,985245,No,907," $4,535.00 "," $2,267.50 ",6/24/2020
153673,452584,Yes,561," $2,805.00 "," $1,402.50 ",01/07/2020
153763,452584,No,791," $3,955.00 "," $1,977.50 ",01/09/2020
153918,152689,No,888," $4,440.00 "," $2,220.00 ",04/01/2020
154036,325698,No,765," $3,825.00 "," $1,912.50 ",01/01/2020
154222,325698,Yes,499," $2,495.00 "," $1,247.50 ",5/30/2020
154390,152689,Yes,808," $4,040.00 "," $2,020.00 ",4/17/2020
154669,785432,No,243," $1,215.00 ", $607.50 ,06/07/2020
155258,785432,Yes,797," $3,985.00 "," $1,992.50 ",06/10/2020
156097,325698,Yes,773," $3,865.00 "," $1,932.50 ",5/15/2020
157286,325698,No,371," $1,855.00 ", $927.50 ,9/21/2020
159909,152689,No,522," $2,610.00 "," $1,305.00 ",3/30/2020
161633,325698,No,751," $3,755.00 "," $1,877.50 ",09/07/2020
163017,785432,No,54, $270.00 , $135.00 ,9/13/2020
168287,985245,No,813," $4,065.00 "," $2,032.50 ",8/20/2020
168472,325698,No,890," $4,450.00 "," $2,225.00 ",11/22/2020
170559,325698,Yes,635," $3,175.00 "," $1,587.50 ",7/21/2020
170598,325698,Yes,791," $3,955.00 "," $1,977.50 ",8/20/2020
171734,325698,Yes,153, $765.00 , $382.50 ,10/10/2020
173158,985245,Yes,439," $2,195.00 "," $1,097.50 ",7/31/2020
173491,785432,No,97, $485.00 , $242.50 ,06/11/2020
174067,325698,Yes,987," $4,935.00 "," $2,467.50 ",10/01/2020
176890,152689,Yes,700," $3,500.00 "," $1,750.00 ",5/31/2020
177222,152689,Yes,327," $1,635.00 ", $817.50 ,1/14/2020
178204,325698,Yes,492," $2,460.00 "," $1,230.00 ",7/24/2020
179488,325698,No,738," $3,690.00 "," $1,845.00 ",5/28/2020
180057,985245,Yes,955," $4,775.00 "," $2,387.50 ",01/07/2020
180059,325698,No,676," $3,380.00 "," $1,690.00 ",05/05/2020
180091,985245,No,236," $1,180.00 ", $590.00 ,7/20/2020
181200,785432,No,461," $2,305.00 "," $1,152.50 ",8/30/2020
182712,985245,Yes,561," $2,805.00 "," $1,402.50 ",03/01/2020
182760,152689,Yes,614," $3,070.00 "," $1,535.00 ",11/16/2020
185173,985245,Yes,247," $1,235.00 ", $617.50 ,07/03/2020
185315,785432,Yes,295," $1,475.00 ", $737.50 ,9/21/2020
185400,452584,No,475," $2,375.00 "," $1,187.50 ",04/08/2020
185774,785432,Yes,132, $660.00 , $330.00 ,04/11/2020
186348,325698,No,769," $3,845.00 "," $1,922.50 ",4/26/2020
187764,325698,Yes,962," $4,810.00 "," $2,405.00 ",10/24/2020
187777,152689,Yes,192, $960.00 , $480.00 ,10/10/2020
192456,152689,Yes,661," $3,305.00 "," $1,652.50 ",4/28/2020
192645,325698,No,810," $4,050.00 "," $2,025.00 ",12/23/2020
193234,985245,No,458," $2,290.00 "," $1,145.00 ",08/02/2020
194870,785432,Yes,131, $655.00 , $327.50 ,6/13/2020
195565,985245,No,975," $4,875.00 "," $2,437.50 ",8/28/2020
196953,325698,No,84, $420.00 , $210.00 ,10/01/2020
200181,325698,Yes,454," $2,270.00 "," $1,135.00 ",12/30/2020
200513,452584,No,805," $4,025.00 "," $2,012.50 ",9/22/2020
202480,985245,Yes,342," $1,710.00 ", $855.00 ,1/15/2020
202526,325698,Yes,827," $4,135.00 "," $2,067.50 ",3/20/2020
203607,325698,Yes,472," $2,360.00 "," $1,180.00 ",8/31/2020
204675,152689,Yes,484," $2,420.00 "," $1,210.00 ",12/08/2020
205440,325698,Yes,390," $1,950.00 ", $975.00 ,04/08/2020
206597,152689,Yes,624," $3,120.00 "," $1,560.00 ",7/20/2020
211807,325698,No,861," $4,305.00 "," $2,152.50 ",9/17/2020
212191,152689,Yes,492," $2,460.00 "," $1,230.00 ",1/27/2020
213148,985245,Yes,988," $4,940.00 "," $2,470.00 ",11/15/2020
214016,785432,Yes,679," $3,395.00 "," $1,697.50 ",11/25/2020
216648,785432,Yes,812," $4,060.00 "," $2,030.00 ",7/20/2020
216808,785432,No,875," $4,375.00 "," $2,187.50 ",10/06/2020
219735,325698,Yes,995," $4,975.00 "," $2,487.50 ",08/06/2020
220974,985245,No,934," $4,670.00 "," $2,335.00 ",3/13/2020
221721,325698,No,513," $2,565.00 "," $1,282.50 ",11/01/2020
222901,325698,No,595," $2,975.00 "," $1,487.50 ",04/12/2020
225524,452584,No,508," $2,540.00 "," $1,270.00 ",7/31/2020
229365,785432,No,439," $2,195.00 "," $1,097.50 ",03/08/2020
230238,985245,Yes,181, $905.00 , $452.50 ,06/05/2020
231255,985245,No,811," $4,055.00 "," $2,027.50 ",12/11/2020
231823,152689,Yes,617," $3,085.00 "," $1,542.50 ",11/05/2020
232445,785432,Yes,807," $4,035.00 "," $2,017.50 ",5/16/2020
234191,325698,No,660," $3,300.00 "," $1,650.00 ",12/26/2020
234614,985245,No,899," $4,495.00 "," $2,247.50 ",9/17/2020
236591,152689,No,495," $2,475.00 "," $1,237.50 ",07/09/2020
238041,985245,No,503," $2,515.00 "," $1,257.50 ",5/25/2020
239584,152689,No,900," $4,500.00 "," $2,250.00 ",8/13/2020
241322,985245,Yes,167, $835.00 , $417.50 ,12/18/2020
241361,325698,No,466," $2,330.00 "," $1,165.00 ",8/28/2020
242610,985245,No,113, $565.00 , $282.50 ,2/27/2020
243408,325698,No,479," $2,395.00 "," $1,197.50 ",07/01/2020
243417,325698,No,914," $4,570.00 "," $2,285.00 ",2/16/2020
245351,985245,Yes,905," $4,525.00 "," $2,262.50 ",12/22/2020
246626,985245,No,55, $275.00 , $137.50 ,10/05/2020
247112,325698,Yes,807," $4,035.00 "," $2,017.50 ",09/09/2020
247229,325698,Yes,137, $685.00 , $342.50 ,12/27/2020
247706,152689,No,246," $1,230.00 ", $615.00 ,7/25/2020
248156,325698,No,62, $310.00 , $155.00 ,3/16/2020
249786,152689,Yes,590," $2,950.00 "," $1,475.00 ",06/12/2020
251025,785432,Yes,193, $965.00 , $482.50 ,9/22/2020
252449,985245,No,675," $3,375.00 "," $1,687.50 ",9/30/2020
252864,785432,No,992," $4,960.00 "," $2,480.00 ",8/31/2020
254438,785432,No,332," $1,660.00 ", $830.00 ,8/22/2020
254665,785432,No,713," $3,565.00 "," $1,782.50 ",09/03/2020
257728,325698,No,224," $1,120.00 ", $560.00 ,10/22/2020
258897,325698,Yes,468," $2,340.00 "," $1,170.00 ",12/08/2020
260033,985245,Yes,220," $1,100.00 ", $550.00 ,6/30/2020
263404,985245,Yes,381," $1,905.00 ", $952.50 ,03/07/2020
263600,325698,No,779," $3,895.00 "," $1,947.50 ",03/05/2020
264008,785432,No,454," $2,270.00 "," $1,135.00 ",12/04/2020
264860,785432,No,211," $1,055.00 ", $527.50 ,03/06/2020
266303,985245,No,956," $4,780.00 "," $2,390.00 ",11/04/2020
268296,325698,Yes,759," $3,795.00 "," $1,897.50 ",10/19/2020
269119,785432,Yes,162, $810.00 , $405.00 ,1/20/2020
269402,325698,Yes,353," $1,765.00 ", $882.50 ,07/05/2020
269756,985245,Yes,437," $2,185.00 "," $1,092.50 ",9/16/2020
269802,985245,No,946," $4,730.00 "," $2,365.00 ",4/25/2020
270158,785432,Yes,690," $3,450.00 "," $1,725.00 ",7/17/2020
271912,785432,Yes,491," $2,455.00 "," $1,227.50 ",1/21/2020
272706,985245,Yes,687," $3,435.00 "," $1,717.50 ",6/16/2020
272875,152689,Yes,181, $905.00 , $452.50 ,1/21/2020
275621,985245,Yes,93, $465.00 , $232.50 ,3/23/2020
276390,325698,No,469," $2,345.00 "," $1,172.50 ",11/17/2020
277207,785432,No,505," $2,525.00 "," $1,262.50 ",5/22/2020
280732,985245,No,388," $1,940.00 ", $970.00 ,12/02/2020
280959,325698,No,660," $3,300.00 "," $1,650.00 ",09/02/2020
282180,785432,No,509," $2,545.00 "," $1,272.50 ",10/08/2020
284556,985245,No,132, $660.00 , $330.00 ,06/01/2020
285171,152689,Yes,426," $2,130.00 "," $1,065.00 ",06/04/2020
288061,985245,Yes,371," $1,855.00 ", $927.50 ,08/04/2020
289011,785432,Yes,491," $2,455.00 "," $1,227.50 ",11/12/2020
289827,325698,Yes,705," $3,525.00 "," $1,762.50 ",8/23/2020
291222,452584,No,62, $310.00 , $155.00 ,06/09/2020
292683,152689,No,608," $3,040.00 "," $1,520.00 ",10/23/2020
296492,785432,Yes,826," $4,130.00 "," $2,065.00 ",2/14/2020
